#Plane_1x2
#Card       tzero  t_zero_err      entries
0    -33.87027     4.70051             19770
1    -34.94169     0.89480             365822
2    -36.76328     1.08557             262069
3    -34.21945     1.37265             144678
4    -33.09627     1.98786             66727
5    -33.19663     3.28917             27976
6    -25.80009     4.26947             6472
