#Plane_1u2
#Card       tzero  t_zero_err      entries
0    -26.33739     4.45520             10043
1    -27.55546     1.31714             133232
2    -26.33440     1.53151             187118
3    -31.54910     2.68173             66202
4    -31.85383     3.57452             13906
5    -29.00000     0.00000             1657
