#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -33.23580     6.57519             8127
1    -34.30356     1.42511             115450
2    -34.03262     0.85215             514918
3    74.17444     2.58717             298804
4    -23.47012     2.32916             28371
5    -37.00815     8.06195             2080
