#Plane_1u2
#Card       tzero  t_zero_err      entries
0    -27.52462     2.70746             26899
1    -27.21126     1.04659             261053
2    -26.29555     0.84403             626741
3    -31.71206     0.79888             802771
4    -31.67374     0.56323             528207
5    -34.36691     1.82397             126792
