#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -35.05364     3.33923             26906
1    -34.66103     1.29922             242438
2    -33.50964     0.71100             574783
3    70.47824     1.50072             775151
4    -23.75080     0.43390             488744
5    -27.66096     0.89875             154608
