#Plane_1u2
#Card       tzero  t_zero_err      entries
0    -26.59765     4.18506             7917
1    -27.02024     1.37251             92968
2    -25.95534     0.81216             176543
3    -30.83472     1.36499             106223
4    -32.61284     3.39010             32144
5    -32.63926     6.31089             4025
