#Plane_2x2
#Card       tzero  t_zero_err      entries
0    -24.25588     2.04481             46214
1    -24.19646     0.96177             233040
2    -24.32457     1.01175             296230
3    -22.44848     0.73041             367281
4    -32.10912     1.09441             474217
5    -32.74702     1.09083             583481
6    -31.04822     1.25233             318630
