#Plane_2v1
#Card       tzero  t_zero_err      entries
0    -24.32456     1.25793             51842
1    -21.45738     0.48895             229362
2    -31.95245     0.68752             451716
3    -30.75941     0.95674             405115
4    -31.14993     1.26387             151445
5    80.41540     8.20961             24523
