#Plane_2x1
#Card       tzero  t_zero_err      entries
0    -33.05990     1.69151             83665
1    -32.09204     1.02776             311776
2    -32.29870     0.91556             271899
3    -22.70789     0.56856             230902
4    -22.87923     0.77848             196662
5    -22.86804     0.89567             152592
6    -20.70281     1.21030             63374
