#Plane_2u2
#Card       tzero  t_zero_err      entries
0    -31.44216     2.65204             26293
1    -31.16165     1.19025             183926
2    -31.28628     0.64856             585158
3    70.40570     1.55738             425119
4    -20.07790     0.91005             84476
5    -21.01833     2.75732             7915
