#Plane_2v2
#Card       tzero  t_zero_err      entries
0    -24.18093     1.75560             24874
1    -23.34744     0.97757             158761
2    -22.49529     0.68935             315497
3    -20.74943     0.80073             247285
4    -27.99713     1.39117             93578
5    -30.49073     4.27332             16016
