#Plane_2u2
#Card       tzero  t_zero_err      entries
0    -32.63930     3.91936             14326
1    -31.17355     1.97344             113550
2    -31.17669     0.94408             411527
3    70.27157     2.39218             277402
4    -20.71147     1.41383             38002
5    -24.53366     3.80736             2684
