#Plane_1v2
#Card       tzero  t_zero_err      entries
0    -37.41427     5.30444             6996
1    -34.41176     2.15407             99731
2    -33.83018     1.09171             444715
3    74.42222     2.48110             259516
4    -24.50257     2.29727             24731
5    -19.50000     0.00000             1785
